2021-06-20 18:54:53,417 INFO aireGDL Creating SQL engine
2021-06-20 18:54:53,440 INFO aireGDL Getting data from DB
2021-06-20 18:55:00,073 INFO aireGDL Data retrived
2021-06-20 18:55:00,876 INFO aireGDL Loaded air quality by day database
2021-06-20 18:58:26,737 INFO aireGDL Created air quality database by week for MIMACRO
2021-06-20 18:58:26,737 INFO aireGDL Creating SQL engine
2021-06-20 18:58:28,121 INFO aireGDL Getting DB connection
2021-06-20 18:58:28,122 INFO aireGDL Creating SQL engine
2021-06-20 18:58:28,123 INFO aireGDL Uploading table mimacro_data_week to database
2021-06-20 18:58:43,376 INFO aireGDL Table mimacro_data_week in DB
2021-06-20 18:58:43,376 INFO aireGDL Uploaded database for station: MIMACRO
2021-06-20 19:09:40,510 INFO aireGDL Creating SQL engine
2021-06-20 19:09:40,533 INFO aireGDL Getting data from DB
2021-06-20 19:09:43,424 INFO aireGDL Data retrived
2021-06-20 19:09:43,628 INFO aireGDL Loaded air quality by day database
2021-06-20 19:09:57,657 INFO aireGDL Created air quality database by week for SIMAJ
2021-06-20 19:09:57,657 INFO aireGDL Creating SQL engine
2021-06-20 19:09:59,039 INFO aireGDL Getting DB connection
2021-06-20 19:09:59,039 INFO aireGDL Creating SQL engine
2021-06-20 19:09:59,041 INFO aireGDL Uploading table simaj_data_week to database
2021-06-20 19:10:04,754 INFO aireGDL Table simaj_data_week in DB
2021-06-20 19:10:04,755 INFO aireGDL Uploaded database for station: SIMAJ
2021-06-20 19:11:05,609 INFO aireGDL Creating SQL engine
2021-06-20 19:11:05,633 INFO aireGDL Getting data from DB
2021-06-20 19:11:08,304 INFO aireGDL Data retrived
2021-06-20 19:11:08,442 INFO aireGDL Loaded air quality by day database
2021-06-20 19:11:08,446 INFO aireGDL Creating SQL engine
2021-06-20 19:11:08,446 INFO aireGDL Getting estaciones_gdl from DB
2021-06-20 19:11:10,003 INFO aireGDL estaciones_gdl retrived
2021-06-20 19:11:10,003 INFO aireGDL Loaded MiMacro stations
2021-06-20 19:11:10,015 INFO aireGDL Created id column by MiMacro station database
2021-06-20 19:12:21,702 INFO aireGDL Creating SQL engine
2021-06-20 19:12:21,725 INFO aireGDL Getting data from DB
2021-06-20 19:12:24,386 INFO aireGDL Data retrived
2021-06-20 19:12:24,514 INFO aireGDL Loaded air quality by day database
2021-06-20 19:12:24,517 INFO aireGDL Creating SQL engine
2021-06-20 19:12:24,518 INFO aireGDL Getting estaciones_gdl from DB
2021-06-20 19:12:26,079 INFO aireGDL estaciones_gdl retrived
2021-06-20 19:12:26,079 INFO aireGDL Loaded MiMacro stations
2021-06-20 19:12:26,083 INFO aireGDL Created id column by MiMacro station database
2021-06-21 00:52:25,505 INFO aireGDL Checkpoint, 460000 iterations
2021-06-21 01:02:48,470 INFO aireGDL Checkpoint, 470000 iterations
2021-06-21 01:13:02,923 INFO aireGDL Checkpoint, 480000 iterations
2021-06-21 01:23:28,227 INFO aireGDL Checkpoint, 490000 iterations
2021-06-21 01:33:57,274 INFO aireGDL Checkpoint, 500000 iterations
2021-06-21 01:38:03,758 INFO aireGDL Created MiMacro DataFrame with interpolations
2021-06-21 01:38:03,758 INFO aireGDL Creating SQL engine
2021-06-21 01:38:05,280 INFO aireGDL Getting DB connection
2021-06-21 01:38:05,280 INFO aireGDL Creating SQL engine
2021-06-21 01:38:05,280 INFO aireGDL Uploading table mimacro_data_day to database
2021-06-21 01:39:08,027 INFO aireGDL Table mimacro_data_day in DB
2021-06-21 01:39:08,027 INFO aireGDL Uploaded database for MiMacro by day
