2020-12-06 11:59:40,954 INFO aireGDL Creating SQL engine
2020-12-06 11:59:40,981 INFO aireGDL Getting data from DB
2020-12-06 11:59:43,842 INFO aireGDL Data retrived
2020-12-06 11:59:43,971 INFO aireGDL Loaded air quality by day database
2020-12-06 12:09:42,153 INFO aireGDL Created air quality database by week for SIMAJ
2020-12-06 12:09:42,153 INFO aireGDL Creating SQL engine
2020-12-06 12:09:43,681 INFO aireGDL Getting DB connection
2020-12-06 12:09:43,681 INFO aireGDL Creating SQL engine
2020-12-06 12:09:43,682 INFO aireGDL Uploading table simaj_data_week to database
2020-12-06 12:09:48,069 INFO aireGDL Table simaj_data_week in DB
2020-12-06 12:09:48,069 INFO aireGDL Uploaded database for station: SIMAJ
2020-12-06 20:59:45,476 INFO aireGDL Creating SQL engine
2020-12-06 20:59:45,489 INFO aireGDL Getting data from DB
2020-12-06 21:06:03,771 INFO aireGDL Creating SQL engine
2020-12-06 21:06:03,785 INFO aireGDL Getting data from DB
2020-12-06 21:06:22,760 INFO aireGDL Data retrived
2020-12-06 21:06:22,849 INFO aireGDL Loaded air quality by day database
2020-12-06 21:06:22,851 INFO aireGDL Creating SQL engine
2020-12-06 21:06:22,852 INFO aireGDL Getting estaciones_gdl from DB
2020-12-06 21:06:31,371 INFO aireGDL estaciones_gdl retrived
2020-12-06 21:06:31,372 INFO aireGDL Loaded MiMacro stations
2020-12-06 21:19:54,946 INFO aireGDL Creating SQL engine
2020-12-06 21:19:54,960 INFO aireGDL Getting data from DB
2020-12-06 21:19:59,977 INFO aireGDL Data retrived
2020-12-06 21:20:00,061 INFO aireGDL Loaded air quality by day database
2020-12-06 21:20:00,063 INFO aireGDL Creating SQL engine
2020-12-06 21:20:00,063 INFO aireGDL Getting estaciones_gdl from DB
2020-12-06 21:20:01,605 INFO aireGDL estaciones_gdl retrived
2020-12-06 21:20:01,606 INFO aireGDL Loaded MiMacro stations
2020-12-06 21:23:16,569 INFO aireGDL Created id column por MiMacro stations database
2020-12-06 23:38:53,464 INFO aireGDL Creating SQL engine
2020-12-06 23:38:53,478 INFO aireGDL Getting data from DB
2020-12-06 23:39:00,041 INFO aireGDL Data retrived
2020-12-06 23:39:00,125 INFO aireGDL Loaded air quality by day database
2020-12-06 23:39:00,127 INFO aireGDL Creating SQL engine
2020-12-06 23:39:00,128 INFO aireGDL Getting estaciones_gdl from DB
2020-12-06 23:39:01,844 INFO aireGDL estaciones_gdl retrived
2020-12-06 23:39:01,844 INFO aireGDL Loaded MiMacro stations
2020-12-06 23:42:21,299 INFO aireGDL Created id column by MiMacro station database
2020-12-07 01:38:03,869 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-13 and iteration: 233713
2020-12-07 01:38:03,900 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-13 and iteration: 233714
2020-12-07 01:38:03,931 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-13 and iteration: 233715
2020-12-07 01:38:03,962 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-13 and iteration: 233716
2020-12-07 01:38:03,994 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-13 and iteration: 233717
2020-12-07 01:38:04,025 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-13 and iteration: 233718
2020-12-07 01:38:04,057 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-13 and iteration: 233719
2020-12-07 01:38:04,087 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-13 and iteration: 233720
2020-12-07 01:38:04,121 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-13 and iteration: 233721
2020-12-07 01:38:04,152 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-13 and iteration: 233722
2020-12-07 01:38:04,186 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-13 and iteration: 233723
2020-12-07 01:38:04,218 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-13 and iteration: 233724
2020-12-07 01:38:04,255 INFO aireGDL Empty value at parameter: PM10, date: 2016-10-13 and iteration: 233725
2020-12-07 01:38:06,165 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233772
2020-12-07 01:38:06,197 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233773
2020-12-07 01:38:06,229 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233774
2020-12-07 01:38:06,262 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233775
2020-12-07 01:38:06,294 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233776
2020-12-07 01:38:06,326 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233777
2020-12-07 01:38:06,358 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233778
2020-12-07 01:38:06,390 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233779
2020-12-07 01:38:06,421 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233780
2020-12-07 01:38:06,454 INFO aireGDL Empty value at parameter: NO2, date: 2016-10-13 and iteration: 233781
