FECHA,HORA,PARAM,ATM,OBL,PIN,SFE,TLA,VAL,CEN,AGU,LDO,MIR
2016-07-20,09:00,PM10,,,31.45,115.23,,,,,28.24,
2016-07-20,09:00,CO,1.023,0.747,0.291,0.693,0.651,1.125,,1.006,0.587,0.626
2016-07-20,09:00,NO2,0.01033,0.01076,0.0085,0.01743,0.01242,0.01347,0.01123,0.03287,0.01815,0.01995
2016-07-20,09:00,SO2,0.00145,0.003,,,0.00188,0.00247,0.00232,0.00197,,0.00192
2016-07-20,10:00,O3,0.02617,0.02328,0.02802,0.01702,0.02068,0.02917,0.02755,0.02322,0.0141,0.02497
2016-07-20,10:00,PM10,,,21.9,82.85,,,,,24.86,
2016-07-20,10:00,CO,1.002,0.767,0.193,0.734,0.424,1.005,,0.689,0.446,0.463
2016-07-20,10:00,NO2,0.00722,0.00861,0.00477,0.0153,0.0089,0.01017,0.00573,0.03058,0.01398,0.01527
2016-07-20,10:00,SO2,0.00123,0.003,,,0.00182,0.00237,0.00231,0.00166,,0.00193
2016-07-20,11:00,O3,0.0287,0.02316,0.03305,0.0235,0.02262,0.03342,0.03322,0.0275,0.01703,0.02827
2016-07-20,11:00,PM10,,,21.09,95.25,,,,,18.6,
2016-07-20,11:00,CO,1.135,0.652,0.193,0.538,0.457,0.919,,0.637,0.456,0.419
2016-07-20,11:00,NO2,0.00815,0.0256,0.00358,0.01255,0.00885,0.00785,0.0043,0.03052,0.01453,0.0133
2016-07-20,11:00,SO2,0.00119,0.003,,,0.00178,0.00228,0.00226,0.00165,,0.00196
2016-07-20,12:00,O3,0.03002,0.02317,0.03103,0.02375,0.02148,0.0337,0.032,0.02468,0.01582,0.02618
2016-07-20,12:00,PM10,,,25.69,51.62,,,,,20.09,
2016-07-20,12:00,CO,1.167,0.544,0.257,0.671,0.506,0.886,,0.763,0.585,0.521
2016-07-20,12:00,NO2,0.00788,0.01495,0.00583,0.01472,0.01087,0.00908,0.00485,0.03337,0.01687,0.0175
2016-07-20,12:00,SO2,0.00106,0.002,,,0.00182,0.00234,0.00236,0.00169,,0.00188
2016-07-20,13:00,O3,0.0286,0.02733,0.03358,0.02052,0.02282,0.03098,0.03195,0.02205,0.01915,0.02658
2016-07-20,13:00,PM10,,,24.04,41.51,,,,,40.28,
2016-07-20,13:00,CO,1.224,0.594,0.215,0.819,0.508,0.914,,0.871,0.475,0.484
2016-07-20,13:00,NO2,0.01083,0.01448,0.00393,0.01778,0.00998,0.0115,0.00705,0.03398,0.01397,0.01767
2016-07-20,13:00,SO2,0.001,0.00202,,,0.00187,0.00239,0.00228,0.00166,,0.00206
2016-07-20,14:00,O3,0.03497,0.03028,0.03695,0.0273,0.02537,0.03748,0.03757,0.02863,0.02262,0.0293
2016-07-20,14:00,PM10,,,24.4,56.24,,,,,26.15,
2016-07-20,14:00,CO,1.162,0.577,0.234,0.668,0.534,0.886,,0.771,0.398,0.542
2016-07-20,14:00,NO2,0.00667,0.01558,0.00465,0.01347,0.01137,0.00865,0.00638,0.0351,0.01357,0.01808
2016-07-20,14:00,SO2,0.00095,0.00258,,,0.00179,0.00233,0.00226,0.00168,,0.00208
2016-07-20,15:00,O3,0.03542,0.03227,0.03897,0.03358,0.02517,0.03863,0.03733,0.02673,0.0201,0.02905
2016-07-20,15:00,PM10,,,22.27,93.67,,,,,28.59,
2016-07-20,15:00,CO,1.182,0.565,0.241,0.519,0.563,0.87,,0.749,0.523,0.568
2016-07-20,15:00,NO2,0.0083,0.0145,0.00665,0.01062,0.01208,0.00922,0.00655,0.03775,0.01793,0.02105
2016-07-20,15:00,SO2,0.00095,0.00218,,,0.00178,0.00242,0.00225,0.0016,,0.00198
2016-07-20,16:00,O3,0.03352,0.03138,0.04347,0.037,0.02763,0.03773,0.0409,0.0307,0.01772,0.03543
2016-07-20,16:00,PM10,,,23.15,72.21,,,,,25.06,
2016-07-20,16:00,CO,1.457,0.747,0.246,0.556,0.739,0.927,,0.721,0.647,0.45
2016-07-20,16:00,NO2,0.01545,0.02047,0.00517,0.01137,0.01162,0.01373,0.00772,0.03577,0.02412,0.01738
2016-07-20,16:00,SO2,0.00094,0.00203,,,0.00201,0.0024,0.00223,0.00184,,0.00199
2016-07-20,17:00,O3,0.038,0.03107,0.04178,0.03035,0.02417,0.03833,0.03637,0.02648,0.01637,0.02645
2016-07-20,17:00,PM10,,,23.25,50.67,,,,,17.46,
2016-07-20,17:00,CO,1.391,0.79,0.226,0.744,0.708,0.962,,0.789,0.645,0.626
2016-07-20,17:00,NO2,0.01348,0.02203,0.00625,0.01835,0.01747,0.01402,0.01308,0.03725,0.02745,0.0264
2016-07-20,17:00,SO2,0.00101,0.00233,,,0.0021,0.00229,0.00223,0.00171,,0.00199
2016-07-20,18:00,O3,0.03765,0.03198,0.04427,0.02962,0.02503,0.03632,0.03553,0.02228,0.02348,0.03268
2016-07-20,18:00,PM10,,,15.3,89.67,,,,,21.92,
2016-07-20,18:00,CO,1.467,0.751,0.186,0.713,0.698,1.07,,1.02,0.499,0.519
2016-07-20,18:00,NO2,0.01442,0.02352,0.004,0.01553,0.01893,0.01725,0.01312,0.0435,0.01853,0.01852
2016-07-20,18:00,SO2,0.00122,0.00225,,,0.00211,0.00232,0.00226,0.00183,,0.00205
2016-07-20,19:00,O3,0.0343,0.02567,0.0402,0.04,0.02448,0.03255,0.02768,0.02427,0.02593,0.02947
2016-07-20,19:00,PM10,,,32.54,137.19,,,,,18.15,
2016-07-20,19:00,CO,1.882,1.051,0.252,0.343,0.665,1.151,,0.971,0.445,0.625
2016-07-20,19:00,NO2,0.02162,0.03195,0.00908,0.00815,0.02118,0.02433,0.02302,0.04187,0.01508,0.02432
2016-07-20,19:00,SO2,0.00117,0.003,,,0.00277,0.00234,0.00233,0.00205,,0.00185
2016-07-20,20:00,O3,0.02185,0.02177,0.02473,0.01305,0.01525,0.02477,0.02083,0.0148,0.01127,0.01432
2016-07-20,20:00,PM10,,,98.4,191.75,,,,,51.14,
2016-07-20,20:00,CO,2.074,0.985,0.889,1.231,1.115,1.227,,0.966,0.899,1.079
2016-07-20,20:00,NO2,0.03545,0.03265,0.0275,0.03973,0.03233,0.03132,0.02565,0.04747,0.03392,0.03728
2016-07-20,20:00,SO2,0.00143,0.003,,,0.00271,0.00243,0.00234,0.00204,,0.00138
2016-07-20,21:00,O3,0.02705,0.02455,0.02633,0.02448,0.01562,0.03172,0.03197,0.02368,0.01175,0.02098
2016-07-20,21:00,PM10,,,22.69,176.51,,,,,91.3,
2016-07-20,21:00,CO,1.578,0.64,0.406,0.885,0.882,1.052,,0.783,0.735,0.721
2016-07-20,21:00,NO2,0.01727,0.02093,0.02113,0.0203,0.03033,0.01603,0.01513,0.03568,0.0317,0.0272
2016-07-20,21:00,SO2,0.00101,0.00288,,,0.00222,0.00238,0.0023,0.00151,,0.0013
2016-07-20,22:00,O3,0.01887,0.01563,0.01663,0.01862,0.00763,0.02292,0.01508,0.02065,0.00318,0.00703
2016-07-20,22:00,PM10,,,20.92,184.86,,,,,47.9,
2016-07-20,22:00,CO,1.789,0.779,0.563,0.882,0.954,1.1,,0.82,1.113,1.148
2016-07-20,22:00,NO2,0.02428,0.02175,0.0298,0.02525,0.04495,0.02348,0.0281,0.03272,0.0437,0.04097
2016-07-20,22:00,SO2,0.00113,0.00242,,,0.00241,0.00228,0.00231,0.00128,,0.00171
2016-07-20,23:00,O3,0.0156,0.00387,0.01278,0.01455,0.0071,0.01312,0.01092,0.00972,0.00232,0.00388
2016-07-20,23:00,PM10,,,18.28,183.75,,,,,22.38,
2016-07-20,23:00,CO,1.677,1.131,0.596,0.76,1.373,1.375,,1.055,0.996,1.243
2016-07-20,23:00,NO2,0.02737,0.03227,0.0316,0.02205,0.04453,0.03205,0.03135,0.03833,0.04258,0.04222
2016-07-20,23:00,SO2,0.00095,0.00443,,,0.00283,0.00235,0.00235,0.00121,,0.0017
2016-07-21,00:00,O3,0.00607,0.00118,0.0075,0.01405,0.00395,0.00702,0.0063,0.00302,0.00315,0.0033
2016-07-21,00:00,PM10,,,23.86,285.15,,,,,31.17,
2016-07-21,00:00,CO,1.197,1.289,0.57,0.763,1.262,1.547,0.774,1.045,0.877,1.283
2016-07-21,00:00,NO2,0.03382,0.03732,0.0332,0.02285,0.04513,0.03788,0.03405,0.0406,0.03783,0.04067
2016-07-21,00:00,SO2,0.00139,0.00372,,,0.00272,0.00216,0.00231,0.00163,,0.00161
2016-07-21,01:00,O3,0.00582,0.00483,0.00255,0.01727,0.00428,0.00557,0.00405,0.00413,0.00207,0.00303
2016-07-21,01:00,PM10,,,46.35,188.57,,,,,36.28,
2016-07-21,01:00,CO,1.092,1.09,0.882,0.547,1.04,1.406,0.754,0.861,1.1,1.337
2016-07-21,01:00,NO2,0.0303,0.03298,0.03843,0.01228,0.03103,0.03278,0.03133,0.0329,0.03823,0.03802
2016-07-21,01:00,SO2,0.00148,0.003,,,0.00221,0.00199,0.00231,0.00174,,0.00161
2016-07-21,02:00,O3,0.01772,0.02035,0.002,0.01605,0.00918,0.00822,0.0135,0.00725,0.00855,0.003
2016-07-21,02:00,PM10,,,58.49,155.79,,,,,25.87,
2016-07-21,02:00,CO,0.762,0.468,1.118,0.55,0.63,1.302,0.277,0.604,0.586,1.148
2016-07-21,02:00,NO2,0.01435,0.01725,0.04145,0.0131,0.02433,0.0276,0.01665,0.03028,0.02062,0.03883
2016-07-21,02:00,SO2,0.0014,0.00285,,,0.00217,0.00206,0.00227,0.0016,,0.00174
2016-07-21,03:00,O3,0.0214,0.0246,0.00815,0.00963,0.01467,0.01788,0.02507,0.0125,0.01752,0.00682
2016-07-21,03:00,PM10,,,26.48,87.18,,,,,4.83,
2016-07-21,03:00,CO,0.594,0.332,0.429,0.541,0.278,1.11,0.1254,0.552,0.169,0.658
2016-07-21,03:00,NO2,0.00852,0.01147,0.02152,0.0185,0.01105,0.01398,0.0047,0.0248,0.00692,0.02765
2016-07-21,03:00,SO2,0.00139,0.00223,,,0.00169,0.00207,0.00224,0.00186,,0.00168
2016-07-21,04:00,O3,0.02125,0.01955,0.00683,0.00475,0.016,0.02063,0.02415,0.01185,0.01388,0.01088
2016-07-21,04:00,PM10,,,20.84,58.72,,,,,7.81,
2016-07-21,04:00,CO,0.636,0.335,0.346,0.673,0.227,1.005,0.0985,0.518,0.25,0.461
2016-07-21,04:00,NO2,0.00877,0.01298,0.0203,0.02165,0.00917,0.00917,0.00527,0.02268,0.0126,0.02558
2016-07-21,04:00,SO2,0.00132,0.00222,,,0.00161,0.00209,0.00228,0.00164,,0.00154
2016-07-21,05:00,O3,0.01947,0.01333,0.00322,0.00157,0.01078,0.02185,0.01863,0.01227,0.00902,0.00753
2016-07-21,05:00,PM10,,,31.03,42.8,,,,,48.77,
2016-07-21,05:00,CO,0.704,0.445,0.386,0.806,0.355,0.922,0.073,0.455,0.372,0.582
2016-07-21,05:00,NO2,0.01178,0.01587,0.02533,0.02587,0.01648,0.00703,0.01053,0.02102,0.02018,0.025
2016-07-21,05:00,SO2,0.00129,0.002,,,0.00162,0.00195,0.00225,0.00164,,0.00177
2016-07-21,06:00,O3,0.01032,0.00793,0.00345,0.00108,0.00587,0.02147,0.00395,0.00582,0.0035,0.00343
2016-07-21,06:00,PM10,,,30.36,75.82,,,,,70.45,
2016-07-21,06:00,CO,1.017,0.763,0.405,0.743,0.688,0.946,0.599,0.673,0.709,1.121
2016-07-21,06:00,NO2,0.02195,0.02223,0.02635,0.0242,0.027,0.0098,0.02275,0.02673,0.02658,0.02957
2016-07-21,06:00,SO2,0.00155,0.00208,,,0.00179,0.00195,0.00231,0.00172,,0.00185
2016-07-21,07:00,O3,0.00648,0.0043,0.00275,0.00038,0.00393,0.0158,0.00567,0.0028,0.00195,0.00325
2016-07-21,07:00,PM10,,,39.82,56.49,,,,,41.43,
2016-07-21,07:00,CO,1.412,1.342,0.723,1.441,1.364,1.106,1.08,0.782,1.226,1.561
2016-07-21,07:00,NO2,0.02617,0.03305,0.02592,0.02722,0.02958,0.0172,0.02365,0.03128,0.0278,0.03303
2016-07-21,07:00,SO2,0.00191,0.00262,,,0.00215,0.00206,0.00239,0.00192,,0.00191
2016-07-21,08:00,O3,0.01187,0.0109,0.0076,0.00178,0.00861,0.01552,0.01335,0.00708,0.00367,0.00743
2016-07-21,08:00,PM10,,,32.65,49.54,,,,,43.67,
2016-07-21,08:00,CO,1.38,1.028,0.635,1.334,0.964,1.226,0.702,1.112,0.979,1.135
2016-07-21,08:00,NO2,0.02155,0.03217,0.02318,0.02637,0.02488,0.0189,0.01725,0.03187,0.02283,0.03032
2016-07-21,08:00,SO2,0.002,0.00273,,,0.00219,0.00201,0.00233,0.00223,,0.00192
2016-07-21,09:00,O3,0.01897,0.01712,0.019,0.01142,0.01542,0.02013,0.02353,0.01513,0.009,0.01687
2016-07-21,09:00,PM10,,,19.19,85.17,,,,,23.2,
2016-07-21,09:00,CO,1.319,0.7,0.273,0.94,0.565,1.329,0.513,1.116,0.607,0.796
2016-07-21,09:00,NO2,0.01742,0.02562,0.01182,0.01942,0.0154,0.02052,0.01128,0.03258,0.0184,0.02255
2016-07-21,09:00,SO2,0.00191,0.00228,,,0.002,0.00203,0.00228,0.00232,,0.00173
2016-07-21,10:00,O3,0.02557,0.02332,0.02595,0.01771,0.0201,0.02857,0.02875,0.0225,0.0133,0.0224
2016-07-21,10:00,PM10,,,17.83,67.01,,,,,11.84,
2016-07-21,10:00,CO,1.148,0.584,0.209,0.607,0.453,1.099,0.157,0.836,0.41,0.556
2016-07-21,10:00,NO2,0.0102,0.01455,0.00698,0.0132,0.0105,0.01345,0.00642,0.0309,0.01542,0.01845
2016-07-21,10:00,SO2,0.00177,0.002,,,0.00196,0.0021,0.00226,0.00203,,0.00181
2016-07-21,11:00,O3,0.0292,,0.03105,0.01986,0.02287,0.0326,0.0338,0.0271,0.01733,0.02838
2016-07-21,11:00,PM10,,,15.33,102.54,,,,,18.98,
2016-07-21,11:00,CO,1.217,,0.214,0.574,0.346,0.919,0.04,0.678,0.439,0.493
2016-07-21,11:00,NO2,0.00987,,0.00498,0.0098,0.00823,0.00865,0.00507,0.0288,0.01343,0.014
2016-07-21,11:00,SO2,0.00154,,,,0.00193,0.00206,0.00225,0.00205,,0.00173
2016-07-21,12:00,O3,0.03428,,0.03507,0.02883,0.0242,0.03342,0.03687,0.0312,0.01847,0.03162
2016-07-21,12:00,PM10,,,32.02,104.71,,,,,11.12,
2016-07-21,12:00,CO,1.23,,0.224,0.489,0.395,0.684,0.067,0.632,0.447,0.428
2016-07-21,12:00,NO2,0.00747,,0.00327,0.00952,0.011,0.00992,0.00528,0.0293,0.01558,0.01298
2016-07-21,12:00,SO2,0.00134,,,,0.00193,0.00143,0.00224,0.00184,,0.00165
2016-07-21,13:00,O3,0.03602,,0.0352,0.0321,0.02518,0.03782,0.0366,0.03105,0.02262,0.03138
2016-07-21,13:00,PM10,,,10.66,150.64,,,,,6.77,
2016-07-21,13:00,CO,1.24,,0.201,0.406,0.434,0.734,0.185,0.692,0.292,0.482
2016-07-21,13:00,NO2,0.00722,,0.00418,0.00569,0.00962,0.01085,0.00628,0.02908,0.01057,0.01387
2016-07-21,13:00,SO2,0.00149,,,,0.00211,0.00173,0.00224,0.00197,,0.00155
2016-07-21,14:00,O3,0.03728,,0.03905,0.03702,0.02695,0.04202,0.04,0.0317,0.02537,0.03552
2016-07-21,14:00,PM10,,,12.28,105.43,,,,,6.17,
2016-07-21,14:00,CO,1.275,,0.195,0.44,0.388,0.693,0.071,0.77,0.28,0.371
2016-07-21,14:00,NO2,0.0073,,0.00407,0.00581,0.0083,0.00923,0.00575,0.02933,0.01107,0.01058
2016-07-21,14:00,SO2,0.00135,,,,0.00208,0.00167,0.00228,0.0021,,0.00167
2016-07-21,15:00,O3,0.03055,,0.03777,0.03675,0.0231,0.03937,0.03232,0.0298,0.02265,0.03008
2016-07-21,15:00,PM10,,,20.74,168.25,,,,,13.58,
2016-07-21,15:00,CO,1.458,,0.247,0.446,0.505,0.651,0.208,0.656,0.443,0.574
2016-07-21,15:00,NO2,0.0127,,0.00869,0.0079,0.01385,0.00892,0.01017,0.03078,0.01533,0.01783
2016-07-21,15:00,SO2,0.0013,,,,0.00201,0.00178,0.00225,0.00192,,0.0016
2016-07-21,16:00,O3,0.02238,,0.03607,0.02837,0.02202,0.03487,0.029,0.0268,0.02192,0.02563
2016-07-21,16:00,PM10,,,28.05,158.91,,,,,24.2,
2016-07-21,16:00,CO,1.799,,0.326,0.824,0.59,0.726,0.415,0.555,0.462,0.793
2016-07-21,16:00,NO2,0.02385,,0.01165,0.0172,0.01737,0.01173,0.01492,0.02883,0.015,0.02427
2016-07-21,16:00,SO2,0.0013,,,,0.00221,0.00177,0.00224,0.00198,,0.00167
2016-07-21,17:00,O3,0.01873,0.02155,0.02967,0.02367,0.02028,0.0225,0.02597,0.02193,0.01882,0.02397
2016-07-21,17:00,PM10,,,19.26,119.55,,,,,39.64,
2016-07-21,17:00,CO,2.148,1.199,0.433,0.713,0.742,1.218,1.024,0.878,0.59,0.732
2016-07-21,17:00,NO2,0.02797,0.0257,0.01817,0.0187,0.02193,0.02977,0.02188,0.0333,0.01927,0.02073
2016-07-21,17:00,SO2,0.00171,0.00285,,,0.00313,0.00175,0.00227,0.00182,,0.00164
2016-07-21,18:00,O3,0.02815,0.02122,0.03283,0.02637,0.02547,0.02193,0.03373,0.0203,0.02265,0.02607
2016-07-21,18:00,PM10,,,41.44,110.39,,,,,35.2,
2016-07-21,18:00,CO,1.936,1.161,0.547,0.561,0.566,1.274,0.8,1.026,0.492,0.708
2016-07-21,18:00,NO2,0.02525,0.03383,0.01505,0.01325,0.01833,0.0321,0.02385,0.03617,0.0191,0.02733
2016-07-21,18:00,SO2,0.00151,0.00283,,,0.00263,0.00187,0.00228,0.00181,,0.00159
2016-07-21,19:00,O3,0.02008,0.0174,0.03212,0.01853,0.01628,0.01463,0.0235,0.01395,0.01873,0.02392
2016-07-21,19:00,PM10,,,42.59,85.34,,,,,34.9,
2016-07-21,19:00,CO,2.356,1.24,0.54,0.98,0.721,1.322,0.985,1.133,0.526,0.687
2016-07-21,19:00,NO2,0.03707,0.03497,0.01455,0.02673,0.02927,0.03953,0.03256,0.04265,0.02153,0.0236
2016-07-21,19:00,SO2,0.00177,0.00288,,,0.00255,0.00177,0.0024,0.00219,,0.00147
2016-07-21,20:00,O3,0.01163,0.01225,0.02292,0.01563,0.01367,0.00988,0.0102,0.00625,0.01335,0.0181
2016-07-21,20:00,PM10,,,51.09,97.69,,,,,36.42,
2016-07-21,20:00,CO,2.381,1.125,0.6,1.28,0.98,1.344,0.988,1.529,0.832,0.79
2016-07-21,20:00,NO2,0.03575,0.02828,0.02505,0.02638,0.03377,0.04223,0.021,0.04767,0.02923,0.03112
2016-07-21,20:00,SO2,0.0017,0.003,,,0.00264,0.00175,0.00236,0.00233,,0.00158
2016-07-21,21:00,O3,0.00587,0.00772,0.0162,0.0131,0.01122,0.01458,0.00517,0.00593,0.00863,0.00737
2016-07-21,21:00,PM10,,,50.4,73.34,,,,,51.86,
2016-07-21,21:00,CO,2.611,1.36,0.842,1.229,0.976,1.117,1.057,1.22,0.844,1.053
2016-07-21,21:00,NO2,0.04067,0.03555,0.03212,0.02788,0.0324,0.03013,0.03202,0.04867,0.03012,0.03945
2016-07-21,21:00,SO2,0.00159,0.00293,,,0.00267,0.00178,0.0024,0.00224,,0.0019
2016-07-21,22:00,O3,0.0034,0.00658,0.01825,0.01722,0.00667,0.0114,0.00495,0.00558,0.008,0.0074
2016-07-21,22:00,PM10,,,74.33,91.99,,,,,44.44,
2016-07-21,22:00,CO,2.98,1.625,0.876,0.736,0.982,1.197,1.052,1.215,0.716,1.027
2016-07-21,22:00,NO2,0.04183,0.03583,0.02467,0.02072,0.03943,0.03665,0.03323,0.04632,0.03147,0.03827
2016-07-21,22:00,SO2,0.00177,0.00297,,,0.00272,0.0019,0.00239,0.00262,,0.00147
2016-07-21,23:00,O3,0.01702,0.01852,0.01343,0.00983,0.0187,0.02243,0.02477,0.01515,0.0192,0.01768
2016-07-21,23:00,PM10,,,27.96,65.71,,,,,59.01,
2016-07-21,23:00,CO,2.007,0.878,0.568,1.025,0.573,0.953,0.247,0.741,0.376,0.67
2016-07-21,23:00,NO2,0.024,0.02537,0.02828,0.02483,0.01663,0.02253,0.01687,0.0357,0.01543,0.02513
2016-07-21,23:00,SO2,0.00148,0.00213,,,0.00242,0.00185,0.0023,0.00194,,0.00133
2016-07-22,00:00,O3,0.01988,0.01955,0.01547,0.01623,0.01487,0.02962,0.02357,0.0243,0.01967,0.01333
2016-07-22,00:00,PM10,,20.83,25.9,44.81,48.58,28.23,24.34,54.29,20.23,
2016-07-22,00:00,CO,0.769,0.67,0.416,0.721,0.693,0.827,0.393,0.561,0.32,0.767
2016-07-22,00:00,NO2,0.0222,0.01815,0.02083,0.01825,0.02247,0.0171,0.01732,0.02615,0.01497,0.0271
2016-07-22,00:00,SO2,0.00128,0.00228,,,0.00264,0.00181,0.00245,0.00178,,0.00173
2016-07-22,01:00,O3,0.0172,0.02417,0.01123,0.01497,0.01178,0.02745,0.01758,0.01903,0.01617,0.01098
2016-07-22,01:00,PM10,,46.69,24.67,39.14,36.66,31.6,27.63,27.57,26.97,
2016-07-22,01:00,CO,0.692,0.46,0.404,0.644,0.619,0.789,0.411,0.582,0.31,0.642
2016-07-22,01:00,NO2,0.01467,0.00975,0.01823,0.0164,0.01873,0.01678,0.01672,0.02605,0.01493,0.02478
2016-07-22,01:00,SO2,0.0014,0.00253,,,0.00239,0.00195,0.00254,0.00183,,0.00217
2016-07-22,02:00,O3,0.02018,0.02048,0.01502,0.00843,0.01493,0.02182,0.02138,0.01338,0.01393,0.01238
2016-07-22,02:00,PM10,,43.88,22.02,28.67,32.4,31.4,25.29,17.15,44.33,
2016-07-22,02:00,CO,0.574,0.432,0.33,0.645,0.442,0.836,0.196,0.758,0.303,0.652
2016-07-22,02:00,NO2,0.00962,0.00978,0.01313,0.02068,0.01292,0.01625,0.00902,0.02958,0.0147,0.02247
2016-07-22,02:00,SO2,0.00144,0.00292,,,0.00275,0.00188,0.00248,0.00202,,0.00228
2016-07-22,03:00,O3,0.01935,0.01903,0.01238,0.00368,0.01527,0.02077,0.02153,0.01487,0.01587,0.01647
2016-07-22,03:00,PM10,,29.04,21.28,23.56,25.13,39.79,18.7,26.24,38.31,
2016-07-22,03:00,CO,0.574,0.433,0.307,0.634,0.377,0.785,0.109,0.61,0.239,0.482
2016-07-22,03:00,NO2,0.00842,0.01007,0.01335,0.01997,0.01215,0.01267,0.00708,0.0265,0.01137,0.01753
2016-07-22,03:00,SO2,0.00143,0.00295,,,0.00248,0.00191,0.00246,0.00207,,0.00237
2016-07-22,04:00,O3,0.02047,0.02078,0.01518,0.00567,0.0149,0.02005,0.022,0.01155,0.01402,0.0158
2016-07-22,04:00,PM10,,34.36,17.97,19.73,34.08,27.8,18.14,31.85,45.07,
2016-07-22,04:00,CO,0.617,0.423,0.221,0.52,0.368,0.705,0.119,0.611,0.261,0.51
2016-07-22,04:00,NO2,0.00697,0.00953,0.01123,0.01512,0.01042,0.00973,0.0071,0.02785,0.01377,0.01667
2016-07-22,04:00,SO2,0.00141,0.003,,,0.0026,0.00189,0.00248,0.00243,,0.00232
2016-07-22,05:00,O3,0.01478,0.01642,0.01088,0.01163,0.01473,0.02213,0.02327,0.0112,0.01142,0.00908
2016-07-22,05:00,PM10,,37.25,18.01,27.31,34.42,31.66,14.12,27.68,47.93,
2016-07-22,05:00,CO,0.719,0.45,0.312,0.445,0.411,0.679,0.114,0.615,0.323,0.671
2016-07-22,05:00,NO2,0.01155,0.01357,0.01457,0.01173,0.01152,0.00935,0.00678,0.02703,0.01623,0.025
2016-07-22,05:00,SO2,0.00137,0.00275,,,0.00265,0.0019,0.00244,0.00212,,0.00245
2016-07-22,06:00,O3,0.0102,0.01313,0.0069,0.0052,0.01415,0.02082,0.01927,0.0075,0.00978,0.00545
2016-07-22,06:00,PM10,,29.6,21.25,24.84,33.54,28.16,19.62,22.85,29.92,
2016-07-22,06:00,CO,0.951,0.647,0.384,0.885,0.546,0.809,0.32,0.814,0.414,0.823
2016-07-22,06:00,NO2,0.0189,0.01838,0.022,0.01913,0.01408,0.01293,0.01202,0.03087,0.02008,0.02927
2016-07-22,06:00,SO2,0.00143,0.003,,,0.00216,0.00192,0.00245,0.00237,,0.00245
2016-07-22,07:00,O3,0.00632,0.00853,0.00388,0.00062,0.0096,0.0175,0.01243,0.00542,0.00565,0.00495
2016-07-22,07:00,PM10,,38.36,49.77,32.44,36.27,20.16,20.68,37.17,35.51,
2016-07-22,07:00,CO,1.408,1.01,0.512,1.361,0.794,0.897,0.631,1.152,0.676,1.0
2016-07-22,07:00,NO2,0.0258,0.0237,0.02527,0.02568,0.02092,0.01898,0.01832,0.0355,0.02458,0.03128
2016-07-22,07:00,SO2,0.00171,0.003,,,0.00223,0.00174,0.00244,0.0027,,0.00247
2016-07-22,08:00,O3,0.0083,0.0116,0.00933,0.00355,0.01012,0.01598,0.01592,0.00827,0.00677,0.00872
2016-07-22,08:00,PM10,,26.38,29.32,60.16,26.04,15.45,28.1,34.43,27.01,
2016-07-22,08:00,CO,1.593,0.984,0.513,1.162,0.953,1.06,0.993,1.279,0.727,1.013
2016-07-22,08:00,NO2,0.02472,0.02243,0.02058,0.024,0.02093,0.02387,0.01695,0.03467,0.02243,0.02933
2016-07-22,08:00,SO2,0.00189,0.003,,,0.00236,0.00191,0.00246,0.00262,,0.00234
2016-07-22,09:00,O3,0.02075,0.02075,0.02042,0.011,0.01607,0.02447,0.02345,0.01493,0.01217,0.01882
2016-07-22,09:00,PM10,,20.65,21.93,75.16,4.17,13.25,26.86,20.55,14.05,
2016-07-22,09:00,CO,1.333,0.841,0.318,0.903,0.738,0.965,0.829,1.132,0.528,0.765
2016-07-22,09:00,NO2,0.01643,0.01628,0.01063,0.01892,0.01685,0.0189,0.01242,0.03498,0.01642,0.02005
2016-07-22,09:00,SO2,0.0019,0.003,,,0.00237,0.00193,0.00245,0.00236,,0.0023
2016-07-22,10:00,O3,0.02813,0.0219,0.03017,0.02442,0.02178,0.0309,0.0281,0.02015,0.02047,0.02822
2016-07-22,10:00,PM10,,15.34,24.05,51.94,12.65,11.95,19.38,17.08,3.46,
2016-07-22,10:00,CO,1.245,0.785,0.281,0.435,0.596,0.85,0.731,0.863,0.364,0.546
2016-07-22,10:00,NO2,0.01333,0.0125,0.0078,0.00853,0.01125,0.01558,0.01073,0.03457,0.0109,0.01313
2016-07-22,10:00,SO2,0.0018,0.003,,,0.00257,0.0019,0.00249,0.00267,,0.00283
2016-07-22,11:00,O3,0.03103,0.0285,0.03448,0.03027,0.02302,0.0379,0.03538,0.0269,0.02103,0.03095
2016-07-22,11:00,PM10,,21.2,24.48,29.69,14.9,20.23,22.08,18.26,10.68,
2016-07-22,11:00,CO,1.234,0.751,0.233,0.436,0.625,0.78,0.48,0.699,0.404,0.522
2016-07-22,11:00,NO2,0.01125,0.01162,0.0058,0.00773,0.01112,0.0136,0.00817,0.03105,0.01382,0.0122
2016-07-22,11:00,SO2,0.00151,0.003,,,0.00253,0.00185,0.00246,0.00237,,0.00271
2016-07-22,12:00,O3,0.03663,0.03198,0.03817,0.03158,0.02612,0.04092,0.0404,0.03173,0.02247,0.03395
2016-07-22,12:00,PM10,,16.8,16.52,30.72,18.52,30.67,20.3,21.12,8.91,
2016-07-22,12:00,CO,1.227,0.67,0.239,0.565,0.586,0.789,0.439,0.771,0.463,0.514
2016-07-22,12:00,NO2,0.00815,0.01023,0.00436,0.01002,0.01048,0.0139,0.0071,0.03295,0.0144,0.01285
