FECHA,HORA,PARAM,ATM,AGU,CEN,PIN,LDO,MIR,OBL,SFE,TLA,VAL
2015-09-23,09:00,NO2,0.0104,0.0212,0.01242,0.00802,0.01463,0.02058,0.0086,0.01473,0.0114,0.02033
2015-09-23,09:00,SO2,0.00197,0.00205,0.00386,,0.00111,0.0027,0.00095,0.0024,0.00345,0.00133
2015-09-23,10:00,O3,0.02152,0.01648,0.01597,0.02095,0.01432,0.01493,0.01957,0.02328,0.01963,0.022
2015-09-23,10:00,PM10,22.81,33.76,27.59,29.6,30.06,64.45,22.88,109.21,28.59,28.03
2015-09-23,10:00,CO,0.601,0.948,0.904,0.196,0.903,0.715,0.381,0.434,,0.55
2015-09-23,10:00,NO2,0.0045,0.02153,0.00855,0.00618,0.01297,0.01728,0.00673,0.00888,0.00958,0.01127
2015-09-23,10:00,SO2,0.00175,0.002,0.00401,,0.00055,0.00248,0.00076,0.00182,0.00219,0.00135
2015-09-23,11:00,O3,0.02648,0.02548,0.02205,0.03032,0.02027,0.02448,0.02607,0.03028,0.0264,0.02918
2015-09-23,11:00,PM10,17.13,30.2,21.8,20.4,18.13,49.7,11.88,77.501,25.44,18.97
2015-09-23,11:00,CO,0.631,0.687,0.754,0.143,0.81,0.537,0.349,0.483,,0.465
2015-09-23,11:00,NO2,0.00376,0.01892,0.00592,0.00392,0.01292,0.01117,0.0056,0.01007,0.00658,0.00928
2015-09-23,11:00,SO2,0.00154,0.00172,0.00377,,0.00058,0.00157,0.00074,0.00179,0.00146,0.00134
2015-09-23,12:00,O3,0.03058,0.03112,0.02673,0.03917,0.02737,0.03022,0.03068,0.04178,0.03267,0.0356
2015-09-23,12:00,PM10,12.21,24.27,14.14,23.5,9.11,34.98,10.57,71.913,16.51,15.09
2015-09-23,12:00,CO,0.607,0.616,0.997,0.154,0.814,0.486,0.41,0.35,,0.433
2015-09-23,12:00,NO2,0.00447,0.0189,0.0063,0.003,0.01247,0.0108,0.00522,0.00877,0.00652,0.00912
2015-09-23,12:00,SO2,0.00134,0.00155,0.00384,,0.0004,0.00127,0.00069,0.00237,0.00181,0.00121
2015-09-23,13:00,O3,0.03322,0.03815,0.02783,0.04625,0.03387,0.03393,0.03187,0.04017,0.03468,0.03625
2015-09-23,13:00,PM10,9.76,18.98,18.5,25.9,15.84,31.67,7.09,63.416,14.34,10.49
2015-09-23,13:00,CO,0.521,0.601,0.867,0.185,0.7,0.478,0.357,0.393,,0.471
2015-09-23,13:00,NO2,0.00258,0.01863,0.00542,0.0031,0.00948,0.01218,0.00615,0.00973,0.00663,0.00917
2015-09-23,13:00,SO2,0.00129,0.00172,0.00377,,,0.00132,0.00096,0.002,0.0025,0.00172
2015-09-23,14:00,O3,0.03518,0.0419,0.02785,0.0471,0.03255,0.03617,0.03492,0.0391,0.03565,0.03653
2015-09-23,14:00,PM10,11.49,20.62,11.61,20.2,13.29,35.59,7.55,73.373,15.72,15.45
2015-09-23,14:00,CO,0.493,0.584,0.914,0.198,0.838,0.464,0.447,0.505,,0.448
2015-09-23,14:00,NO2,0.00272,0.01755,0.00693,0.00272,0.01377,0.01073,0.00568,0.00997,0.00775,0.00898
2015-09-23,14:00,SO2,0.0013,0.00165,0.0036,,,0.00118,0.00068,0.00171,0.00304,0.00176
2015-09-23,15:00,O3,0.03562,0.04233,0.03195,0.04902,0.03677,0.0366,0.03772,0.04687,0.03842,0.04025
2015-09-23,15:00,PM10,10.76,19.34,16.7,20.6,11.25,30.05,,68.163,10.74,14.25
2015-09-23,15:00,CO,0.549,0.562,0.904,0.221,0.754,0.495,0.352,0.245,,0.437
2015-09-23,15:00,NO2,0.003,0.01812,0.00573,0.00275,0.01032,0.01193,0.0066,0.00473,0.00585,0.00778
2015-09-23,15:00,SO2,0.00133,0.00135,0.0034,,,0.00081,0.00072,0.00144,0.00347,0.00173
2015-09-23,16:00,O3,0.03602,0.03835,0.02965,0.04777,0.03363,0.03468,0.03707,0.04302,0.03755,0.04007
2015-09-23,16:00,PM10,17.12,15.98,19.1,23.1,15.25,32.63,13.96,52.89,14.64,15.58
2015-09-23,16:00,CO,0.654,0.6,0.897,0.259,0.81,0.508,0.413,0.456,,0.427
2015-09-23,16:00,NO2,0.005,0.01753,0.00663,0.00368,0.01388,0.01155,0.007,0.00942,0.00545,0.00893
2015-09-23,16:00,SO2,0.00128,0.00118,0.0039,,0.00043,,0.00039,0.00177,0.00367,0.00197
2015-09-23,17:00,O3,0.03515,,0.02773,0.0459,0.02867,0.03173,0.03725,0.03983,0.0355,0.03942
2015-09-23,17:00,PM10,29.45,,12.91,18.6,10.78,36.42,11.55,61.386,15.71,13.3
2015-09-23,17:00,CO,0.63,,0.707,0.261,0.864,0.536,0.385,0.414,,0.435
2015-09-23,17:00,NO2,0.00587,,0.00758,0.003,0.01767,0.01373,0.00625,0.00828,0.00663,0.00838
2015-09-23,17:00,SO2,0.00127,,0.00434,,,,0.00062,0.00206,0.00362,0.00192
2015-09-23,18:00,O3,0.03368,0.03037,0.02573,0.04372,0.0324,0.0302,0.03262,0.04573,0.03318,0.03643
2015-09-23,18:00,PM10,21.77,16.25,13.82,18.2,12.49,37.53,14.59,49.65,16.32,13.37
2015-09-23,18:00,CO,0.746,0.712,0.478,0.294,0.794,0.598,0.492,0.259,,0.522
2015-09-23,18:00,NO2,0.00797,0.02093,0.01138,0.00447,0.0132,0.01622,0.01045,0.00532,0.00747,0.01227
2015-09-23,18:00,SO2,0.00133,0.00153,0.0042,,0.00058,0.00012,0.00057,0.00149,0.00309,0.00183
2015-09-23,19:00,O3,0.02533,0.02042,0.01862,0.03933,0.0336,0.02142,0.02725,0.03968,0.02992,0.02728
2015-09-23,19:00,PM10,24.7,23.45,15.48,40.4,12.67,42.07,17.9,42.653,13.31,16.18
2015-09-23,19:00,CO,0.993,0.945,0.914,0.587,0.741,0.762,0.762,0.386,,0.687
2015-09-23,19:00,NO2,0.01593,0.02947,0.02105,0.01007,0.01193,0.0264,0.01335,0.01197,0.01263,0.0229
2015-09-23,19:00,SO2,0.00141,0.00192,0.00416,,0.00111,0.00054,0.00091,0.00151,0.00198,0.00188
2015-09-23,20:00,O3,0.01223,0.00772,0.00777,0.02405,0.01947,0.01322,0.01013,0.02077,0.02073,0.01375
2015-09-23,20:00,PM10,30.42,26.56,23.87,102.8,23.03,52.45,20.93,39.483,25.95,25.54
2015-09-23,20:00,CO,1.615,1.381,1.628,1.058,1.088,1.019,1.522,0.777,,0.982
2015-09-23,20:00,NO2,0.0295,0.0408,0.03647,0.02208,0.0303,0.0378,0.0249,0.02583,0.02465,0.03997
2015-09-23,20:00,SO2,0.00189,0.00177,0.00412,,0.00053,0.00129,0.00137,0.00261,0.00148,0.00214
2015-09-23,21:00,O3,0.00462,0.00243,0.0033,0.01538,0.00353,0.00397,0.00465,0.00643,0.0068,0.00832
2015-09-23,21:00,PM10,41.32,36.09,45.03,125.5,48.31,95.18,39.24,71.257,43.8,43.07
2015-09-23,21:00,CO,1.772,1.265,1.739,1.244,1.589,1.528,1.538,1.363,,1.065
2015-09-23,21:00,NO2,0.03923,0.0392,0.04662,0.02748,0.04765,0.04832,0.03312,0.03587,0.04235,0.0473
2015-09-23,21:00,SO2,0.00253,0.00143,0.00403,,0.00119,0.00145,0.00179,0.0042,0.0025,0.00264
2015-09-23,22:00,O3,0.00882,0.00165,0.00125,0.00365,0.00368,0.0028,0.00858,0.00605,0.00438,0.01243
2015-09-23,22:00,PM10,52.17,43.3,79.0,149.3,49.03,125.76,63.76,98.101,53.22,46.33
2015-09-23,22:00,CO,1.376,1.154,2.265,1.707,1.621,1.814,0.995,1.459,,0.919
2015-09-23,22:00,NO2,0.02675,0.03562,0.04852,0.03412,0.04663,0.04562,0.02538,0.03533,0.04243,0.03858
2015-09-23,22:00,SO2,0.00208,0.001,0.00399,,0.00115,0.0035,0.00161,0.00494,0.00299,0.00226
2015-09-23,23:00,O3,0.01257,0.00125,0.00471,0.00227,0.00504,0.00315,0.01298,0.00264,0.00473,0.00276
2015-09-23,23:00,PM10,44.4,35.01,77.3,176.3,57.97,162.88,42.33,100.33,64.67,51.59
2015-09-23,23:00,CO,0.925,1.058,1.631,1.583,1.593,2.072,0.526,1.745,,1.145
2015-09-23,23:00,NO2,0.01887,0.03247,0.03431,0.03538,0.03804,0.04675,0.01935,0.0334,0.03833,0.04516
2015-09-23,23:00,SO2,0.00141,0.0006,0.00341,,0.00096,0.00455,0.00102,0.00722,0.00341,0.00263
2015-09-24,00:00,O3,0.01792,0.002,0.00665,0.00213,0.01382,0.00332,0.01908,0.00208,0.0117,0.00363
2015-09-24,00:00,PM10,34.36,33.0,49.21,131.5,37.01,161.44,33.93,153.49,57.07,60.63
2015-09-24,00:00,CO,0.755,0.716,0.816,1.387,0.808,1.766,0.398,1.339,,0.974
2015-09-24,00:00,NO2,0.01047,0.03283,0.02564,0.03161,0.01725,0.04295,0.01119,0.02653,0.02017,0.03878
2015-09-24,00:00,SO2,0.00124,0.001,0.00372,,0.00119,0.00368,0.00113,0.00358,0.00388,0.00212
2015-09-24,01:00,O3,0.01397,0.00668,0.00443,0.00213,0.01182,0.00275,0.01373,0.00272,0.00905,0.0096
2015-09-24,01:00,PM10,24.43,29.9,36.23,99.3,16.29,142.28,,124.75,27.04,43.09
2015-09-24,01:00,CO,0.743,0.507,0.775,1.161,0.689,1.723,0.379,1.058,,0.738
2015-09-24,01:00,NO2,0.01012,0.02553,0.02368,0.03017,0.0137,0.03753,0.01073,0.02253,0.021,0.02722
2015-09-24,01:00,SO2,0.0012,0.001,0.00343,,0.00109,0.00361,0.00125,0.00207,0.00334,0.00194
2015-09-24,02:00,O3,0.01552,0.00478,0.00697,0.002,0.01,0.00343,0.01062,0.0032,0.00913,0.01203
2015-09-24,02:00,PM10,21.89,22.12,27.38,85.9,12.91,130.9,15.42,91.686,18.78,25.67
2015-09-24,02:00,CO,0.621,0.488,0.426,1.117,0.679,1.086,0.366,0.845,,0.594
2015-09-24,02:00,NO2,0.00757,0.02147,0.0137,0.02482,0.01217,0.027,0.01093,0.02143,0.01275,0.01783
2015-09-24,02:00,SO2,0.00117,0.00097,0.0034,,0.00061,0.00208,0.00137,0.00179,0.00319,0.00164
2015-09-24,03:00,O3,0.01447,0.00208,0.0049,0.00235,0.01277,0.00277,0.01077,0.0025,0.00875,0.00682
2015-09-24,03:00,PM10,15.71,19.07,15.01,33.7,9.47,76.51,14.66,81.3,11.74,17.55
2015-09-24,03:00,CO,0.628,0.563,0.66,0.439,0.603,1.236,0.309,0.719,,0.731
2015-09-24,03:00,NO2,0.00685,0.02148,0.01522,0.01945,0.00848,0.02915,0.00908,0.02302,0.01307,0.0235
2015-09-24,03:00,SO2,0.00136,0.00087,0.00331,,0.00086,0.00224,0.00117,0.00197,0.0029,0.00173
2015-09-24,04:00,O3,0.00847,0.00215,0.006,0.0029,0.01032,0.0026,0.01157,0.00247,0.01342,0.00385
2015-09-24,04:00,PM10,16.02,13.7,18.13,17.8,12.51,101.58,12.73,66.463,7.66,22.63
2015-09-24,04:00,CO,0.786,0.48,0.52,0.25,0.63,0.988,0.37,0.762,,0.723
2015-09-24,04:00,NO2,0.01162,0.01767,0.01288,0.0161,0.01175,0.0251,0.00807,0.02078,0.00685,0.02607
2015-09-24,04:00,SO2,0.00149,0.00062,0.0034,,0.0007,0.00217,0.00108,0.00178,0.00312,0.00176
2015-09-24,05:00,O3,0.01238,0.00098,0.0053,0.00232,0.0056,0.00332,0.0065,0.0024,0.01115,0.0103
2015-09-24,05:00,PM10,13.8,15.17,17.3,19.0,9.07,50.93,14.58,108.06,8.93,21.06
2015-09-24,05:00,CO,0.646,0.785,0.578,0.274,0.783,0.826,0.454,1.566,,0.545
2015-09-24,05:00,NO2,0.00775,0.01803,0.01345,0.01592,0.01615,0.02303,0.01273,0.02055,0.01008,0.0155
2015-09-24,05:00,SO2,0.00168,0.001,0.00341,,0.00096,0.00182,0.00105,0.00297,0.00296,0.00148
2015-09-24,06:00,O3,0.00725,0.00095,0.00227,0.00213,0.00372,0.00398,0.0032,0.00283,0.00527,0.00433
2015-09-24,06:00,PM10,18.35,26.02,20.74,27.7,15.26,41.63,19.56,202.68,19.59,16.0
2015-09-24,06:00,CO,1.011,1.356,0.945,0.437,1.32,1.146,1.177,2.753,,0.694
2015-09-24,06:00,NO2,0.01405,0.01917,0.01772,0.01705,0.01863,0.02405,0.01465,0.01952,0.01608,0.02317
2015-09-24,06:00,SO2,0.00191,0.00135,0.00326,,0.00139,0.0014,0.00175,0.00387,0.00329,0.00165
2015-09-24,07:00,O3,0.00335,0.001,0.0014,0.00212,0.0015,0.0031,0.00185,0.00287,0.00378,0.00297
2015-09-24,07:00,PM10,40.9,35.07,27.29,67.2,29.55,50.54,31.98,245.43,35.22,25.22
2015-09-24,07:00,CO,1.82,1.399,1.386,1.068,1.787,1.62,1.49,3.132,,0.995
2015-09-24,07:00,NO2,0.01652,0.02175,0.01887,0.01865,0.02025,0.02462,0.01497,0.02028,0.01754,0.02487
2015-09-24,07:00,SO2,0.0026,0.0018,0.0033,,0.00258,0.00287,0.00229,0.00431,0.00403,0.00194
2015-09-24,08:00,O3,0.00593,0.00202,0.00265,0.00362,0.00342,0.0038,0.00358,0.00318,0.00593,0.00437
2015-09-24,08:00,PM10,61.29,35.5,39.75,55.2,41.56,64.03,41.89,243.11,76.9,32.43
2015-09-24,08:00,CO,1.538,1.67,1.948,0.839,1.634,1.772,1.496,3.142,,1.388
2015-09-24,08:00,NO2,0.01445,0.02295,0.01985,0.01685,0.01728,0.02757,0.0148,0.02377,0.0153,0.02547
2015-09-24,08:00,SO2,0.00257,0.00243,0.00342,,0.00187,0.00362,0.00229,0.0047,0.00388,0.00241
2015-09-24,09:00,O3,0.01277,0.00715,0.00893,0.00968,0.00842,0.01035,0.01083,0.00747,0.01198,0.01112
2015-09-24,09:00,PM10,35.62,37.15,40.3,50.2,33.66,102.7,36.34,248.75,45.69,34.35
2015-09-24,09:00,CO,1.046,1.231,1.084,0.437,1.041,1.012,0.749,1.27,,0.99
2015-09-24,09:00,NO2,0.01067,0.02437,0.01512,0.0121,0.01332,0.01923,0.01008,0.02105,0.01127,0.02137
2015-09-24,09:00,SO2,0.00216,0.00208,0.00394,,0.00137,0.00215,0.0016,0.00329,0.00353,0.00253
2015-09-24,10:00,O3,0.02023,0.01575,0.01663,0.02093,0.01502,0.01622,0.01917,0.0167,0.01962,0.02175
2015-09-24,10:00,PM10,30.63,32.84,26.46,26.0,23.24,64.74,19.26,123.86,32.3,25.2
2015-09-24,10:00,CO,0.877,0.845,0.671,0.162,0.826,0.718,0.599,0.765,,0.592
2015-09-24,10:00,NO2,0.00842,0.02132,0.00773,0.00557,0.01179,0.01468,0.00673,0.01613,0.00713,0.0123
2015-09-24,10:00,SO2,0.0019,0.00238,0.00395,,0.00167,0.0015,0.00142,0.00228,0.00227,0.00194
2015-09-24,11:00,O3,0.02675,0.02383,0.02088,0.02868,0.01935,0.02173,0.02553,0.02573,0.0241,0.02972
2015-09-24,11:00,PM10,21.85,25.7,18.03,18.2,16.07,41.41,15.48,96.518,18.58,14.62
2015-09-24,11:00,CO,0.685,0.572,0.56,0.125,0.849,0.593,0.437,0.407,,0.513
2015-09-24,11:00,NO2,0.00435,0.01812,0.00627,0.00332,0.01268,0.0117,0.00505,0.00815,0.0064,0.01042
2015-09-24,11:00,SO2,0.00145,0.002,0.00372,,0.00144,0.00137,0.00126,0.00192,0.00138,0.00171
2015-09-24,12:00,O3,0.03057,0.02962,0.02283,0.03505,0.02653,0.02678,0.02828,0.03633,0.0276,0.03463
2015-09-24,12:00,PM10,15.47,22.66,18.87,20.2,14.66,36.14,11.75,63.631,16.12,18.68
2015-09-24,12:00,CO,0.692,0.555,0.668,0.164,0.791,0.557,0.484,0.34,,0.492
2015-09-24,12:00,NO2,0.00341,0.01877,0.00752,0.00357,0.01018,0.0117,0.00651,0.00655,0.0062,0.00863
2015-09-24,12:00,SO2,0.00151,0.00207,0.00365,,0.00113,0.00109,0.00125,0.00128,0.00197,0.0018
2015-09-24,13:00,O3,0.03498,0.03662,0.02582,0.04253,0.02945,0.03182,0.0297,0.04093,0.03027,0.03807
2015-09-24,13:00,PM10,10.67,22.42,17.88,21.7,17.46,31.58,7.82,58.2,17.97,14.52
2015-09-24,13:00,CO,0.644,0.517,0.65,0.221,0.786,0.553,0.497,0.466,,0.487
2015-09-24,13:00,NO2,0.00358,0.01675,0.00592,0.00368,0.01165,0.01175,0.00597,0.0092,0.00712,0.00895
2015-09-24,13:00,SO2,0.00134,0.002,0.00379,,0.0009,0.00108,0.00121,0.00222,0.00245,0.00169
2015-09-24,14:00,O3,0.03537,0.04042,0.02682,0.04497,0.02952,0.03267,0.03362,0.04123,0.0317,0.04183
2015-09-24,14:00,PM10,12.73,19.73,13.94,18.1,12.62,33.92,7.64,56.207,15.15,12.08
2015-09-24,14:00,CO,0.606,0.47,0.551,0.227,0.784,0.547,0.409,0.53,,0.458
2015-09-24,14:00,NO2,0.00309,0.01535,0.00538,0.0032,0.0114,0.01187,0.00493,0.00912,0.00733,0.00825
2015-09-24,14:00,SO2,0.00121,0.0017,0.0035,,0.00114,,0.00112,0.00168,0.00307,0.00154
2015-09-24,15:00,O3,0.03352,0.03763,0.0262,0.0442,0.0269,0.03018,0.03338,0.04093,0.02965,0.03907
2015-09-24,15:00,PM10,9.11,11.29,12.15,19.8,12.27,38.82,4.11,63.766,11.81,13.6
2015-09-24,15:00,CO,0.572,0.403,,0.244,0.778,0.547,0.41,0.631,,0.448
2015-09-24,15:00,NO2,0.00246,0.01288,0.0048,0.0038,0.01322,0.01123,0.0046,0.011,0.00712,0.0076
2015-09-24,15:00,SO2,0.00121,0.002,0.0036,,0.00126,,0.00116,0.00181,0.00349,0.00164
2015-09-24,16:00,O3,0.03212,0.03715,0.02447,0.042,0.02648,0.0301,0.03237,0.04183,0.02878,0.03652
2015-09-24,16:00,PM10,11.95,12.07,11.23,16.3,11.96,34.87,9.39,65.516,12.67,12.08
2015-09-24,16:00,CO,0.639,0.407,0.233,0.226,0.752,0.536,0.429,0.368,,0.439
2015-09-24,16:00,NO2,0.00321,0.01383,0.0056,0.00332,0.01113,0.01075,0.00505,0.00632,0.00688,0.00707
2015-09-24,16:00,SO2,0.00122,0.002,0.00384,,0.00116,,0.0011,0.00163,0.00315,0.00159
2015-09-24,17:00,O3,0.0319,0.02735,0.02273,0.03742,0.02192,0.02477,0.03,0.03533,0.02647,0.03305
2015-09-24,17:00,PM10,12.43,11.61,9.74,22.1,9.39,25.61,7.88,54.971,8.15,15.8
2015-09-24,17:00,CO,0.576,0.504,0.223,0.23,0.897,0.563,0.397,0.546,,0.435
2015-09-24,17:00,NO2,0.00309,0.01617,0.00598,0.00387,0.0163,0.01447,0.00585,0.00985,0.0077,0.0077
2015-09-24,17:00,SO2,0.00117,0.00192,0.00377,,0.00062,0.00025,0.00108,0.00119,0.00287,0.00139
2015-09-24,18:00,O3,0.03133,0.01915,0.02262,0.03348,0.01935,0.0231,0.02865,0.02958,0.02478,0.03102
2015-09-24,18:00,PM10,11.83,15.13,12.4,25.7,10.99,35.62,7.53,72.076,12.39,5.7
2015-09-24,18:00,CO,0.638,0.635,0.279,0.274,0.903,0.606,0.529,0.663,,0.477
2015-09-24,18:00,NO2,0.00438,0.021,0.00668,0.00648,0.01912,0.01432,0.00695,0.01248,0.00945,0.00927
2015-09-24,18:00,SO2,0.00117,0.00192,0.00361,,0.00109,,0.00119,0.00112,0.00308,0.00149
2015-09-24,19:00,O3,0.02345,0.01395,0.01498,0.02368,0.01963,0.01333,0.02132,0.02832,0.02063,0.02615
2015-09-24,19:00,PM10,18.12,8.76,10.96,35.8,12.86,22.09,14.99,75.621,14.29,13.7
2015-09-24,19:00,CO,0.836,0.822,0.544,0.388,0.878,0.909,0.74,0.43,,0.579
2015-09-24,19:00,NO2,0.01142,0.02627,0.01858,0.01475,0.01775,0.0275,0.01333,0.00953,0.01505,0.01498
2015-09-24,19:00,SO2,0.00126,0.00187,0.00345,,0.00105,,0.00124,0.00104,0.00225,0.00165
2015-09-24,20:00,O3,0.0105,0.00203,0.00423,0.00675,0.00827,0.00398,0.00658,0.0132,0.00622,0.00693
2015-09-24,20:00,PM10,24.83,36.25,22.63,115.6,18.03,54.56,24.93,63.11,24.03,23.25
2015-09-24,20:00,CO,1.427,1.414,0.832,1.384,1.205,1.564,1.542,0.966,,1.183
2015-09-24,20:00,NO2,0.02478,0.03522,0.03213,0.03013,0.03182,0.03863,0.0235,0.02568,0.03172,0.03827
2015-09-24,20:00,SO2,0.00161,0.00258,0.00346,,0.00067,0.00137,0.00183,0.00149,0.00343,0.00202
2015-09-24,21:00,O3,0.00398,0.00108,0.00169,0.00368,0.00192,0.00303,0.00262,0.0043,0.00427,0.0047
2015-09-24,21:00,PM10,47.2,51.81,39.27,195.3,33.9,119.94,35.73,78.718,57.72,47.54
2015-09-24,21:00,CO,2.032,1.261,2.042,1.844,1.997,2.327,2.128,1.698,,1.174
2015-09-24,21:00,NO2,0.02985,0.03068,0.03658,0.03083,0.03823,0.03808,0.0258,0.0311,0.03588,0.03907
2015-09-24,21:00,SO2,0.00232,0.00188,0.00366,,0.00203,0.00248,0.00204,0.00242,0.00685,0.00233
2015-09-24,22:00,O3,0.00317,0.00163,0.00145,0.00267,0.00205,0.00312,0.00197,0.00343,0.00392,0.00437
2015-09-24,22:00,PM10,69.7,42.7,81.05,164.9,47.57,151.86,47.63,117.22,83.73,46.42
2015-09-24,22:00,CO,2.353,0.877,1.905,1.893,2.023,2.638,1.731,1.518,,1.239
2015-09-24,22:00,NO2,0.02932,0.02797,0.03613,0.0319,0.03578,0.03772,0.0253,0.02808,0.03342,0.03933
2015-09-24,22:00,SO2,0.00294,0.00113,0.00376,,0.00184,0.00352,0.00182,0.00335,0.00702,0.00226
2015-09-24,23:00,O3,0.00371,0.00453,0.00144,0.0021,0.00173,0.00314,0.0025,0.00285,0.004,0.00375
2015-09-24,23:00,PM10,74.66,32.5,80.49,181.0,92.4,235.4,43.6,104.16,109.27,42.54
2015-09-24,23:00,CO,1.57,0.693,1.842,1.95,1.737,2.955,1.182,1.545,,0.972
2015-09-24,23:00,NO2,0.02554,0.02417,0.03376,0.02812,0.03556,0.03702,0.0216,0.02744,0.03414,0.03608
2015-09-24,23:00,SO2,0.00275,0.001,0.00387,,0.00306,0.00465,0.00156,0.00312,0.00599,0.00194
2015-09-25,00:00,O3,0.00342,0.01095,0.00132,0.00165,0.00165,0.00312,0.00343,0.00208,0.00367,0.00277
2015-09-25,00:00,PM10,55.48,20.47,78.63,129.6,73.56,279.23,33.02,154.52,116.26,38.85
2015-09-25,00:00,CO,1.031,0.512,1.384,1.293,1.786,2.009,0.638,1.164,,1.335
2015-09-25,00:00,NO2,0.02359,0.01775,0.03444,0.03085,0.03345,0.03405,0.01907,0.02315,0.03141,0.03553
2015-09-25,00:00,SO2,0.00188,0.00188,0.00358,,0.00193,0.00563,0.00178,0.0025,0.00612,0.00213
2015-09-25,01:00,O3,0.01487,0.00702,0.00417,0.0025,0.00167,0.00443,0.00912,0.00193,0.00378,0.00868
2015-09-25,01:00,PM10,37.83,17.41,88.58,101.6,67.97,202.37,29.0,114.78,100.37,41.05
2015-09-25,01:00,CO,0.682,0.689,,0.945,1.527,1.378,0.403,0.923,,0.679
2015-09-25,01:00,NO2,0.0108,0.02413,0.02252,0.02882,0.03042,0.03323,0.01317,0.02222,0.02285,0.0303
2015-09-25,01:00,SO2,0.00164,0.00185,0.00311,,0.00091,0.00552,0.00185,0.00191,0.00477,0.00177
2015-09-25,02:00,O3,0.01778,0.01008,0.01217,0.00468,0.00765,0.00467,0.0171,0.00252,0.00987,0.02345
2015-09-25,02:00,PM10,24.56,21.41,39.76,65.6,41.19,73.65,49.74,98.806,40.52,26.86
2015-09-25,02:00,CO,0.503,0.589,,0.691,0.761,0.955,0.294,0.637,,0.492
2015-09-25,02:00,NO2,0.00458,0.02288,0.01058,0.0224,0.01527,0.02708,0.00773,0.02433,0.0136,0.01185
2015-09-25,02:00,SO2,0.00153,0.00182,0.00278,,,0.00588,0.00162,0.00145,0.00383,0.00162
2015-09-25,03:00,O3,0.02042,0.00647,0.01308,0.01008,0.00965,0.00322,0.01812,0.00282,0.00717,0.02055
2015-09-25,03:00,PM10,15.54,19.99,18.81,35.6,17.36,54.9,17.85,77.237,7.19,19.91
2015-09-25,03:00,CO,0.527,0.555,,0.311,0.703,0.902,0.228,0.709,,0.533
2015-09-25,03:00,NO2,0.00352,0.02375,0.01072,0.01548,0.01757,0.03127,0.00728,0.02408,0.01927,0.01372
2015-09-25,03:00,SO2,0.00147,0.00162,0.00307,,,0.00474,0.00265,0.00148,0.00343,0.00189
2015-09-25,04:00,O3,0.01597,0.00193,0.00752,0.00585,0.00265,0.00312,0.01758,0.00345,0.01067,0.00933
2015-09-25,04:00,PM10,18.99,28.96,23.06,39.9,16.01,79.8,13.67,64.634,12.97,24.98
2015-09-25,04:00,CO,0.582,0.647,,0.432,0.818,0.857,0.256,0.626,,0.757
2015-09-25,04:00,NO2,0.00657,0.02742,0.0196,0.01868,0.02505,0.03025,0.00622,0.02107,0.01558,0.0284
2015-09-25,04:00,SO2,0.00147,0.00203,0.00322,,,0.00449,0.00243,0.00122,0.00456,0.00192
2015-09-25,05:00,O3,0.00898,0.00257,0.01085,0.00302,0.00305,0.00378,0.0098,0.00588,0.00968,0.01675
2015-09-25,05:00,PM10,19.33,29.25,26.96,29.9,21.45,70.52,12.47,65.827,19.58,24.22
2015-09-25,05:00,CO,0.626,0.798,,0.532,0.942,0.969,0.387,0.693,,0.595
2015-09-25,05:00,NO2,0.00998,0.0243,0.0112,0.02372,0.02683,0.02945,0.01292,0.02002,0.0196,0.01452
2015-09-25,05:00,SO2,0.0013,0.00248,0.00298,,,0.00407,0.00164,0.00109,0.00353,0.0016
2015-09-25,06:00,O3,0.00452,0.00353,0.00478,0.00203,0.0029,0.00302,0.0075,0.00235,0.00405,0.01108
2015-09-25,06:00,PM10,21.41,28.45,23.27,37.2,23.12,68.74,19.49,65.176,25.54,20.04
2015-09-25,06:00,CO,0.972,0.867,,0.788,1.182,1.269,0.562,1.463,,0.663
2015-09-25,06:00,NO2,0.0148,0.02247,0.02007,0.02438,0.02715,0.0324,0.01198,0.0221,0.02695,0.0179
2015-09-25,06:00,SO2,0.00158,0.00223,0.0031,,,0.00438,0.00145,0.002,0.00381,0.00154
2015-09-25,07:00,O3,0.00413,0.00102,0.00272,0.00228,0.0016,0.00295,0.00562,0.00192,0.00455,0.0035
2015-09-25,07:00,PM10,30.36,34.08,27.26,30.6,31.65,59.56,21.08,50.302,30.5,20.21
2015-09-25,07:00,CO,1.219,1.523,,0.843,1.393,1.588,0.783,0.889,,0.918
2015-09-25,07:00,NO2,0.01478,0.02602,0.01953,0.02353,0.02202,0.03097,0.01281,0.02038,0.01943,0.02543
2015-09-25,07:00,SO2,0.00162,0.00295,0.00317,,0.00079,0.00559,0.00158,0.00125,0.00362,0.00186
2015-09-25,08:00,O3,0.00598,0.00205,0.00602,0.00347,0.00322,0.00408,0.00875,0.00547,0.00635,0.00655
2015-09-25,08:00,PM10,27.17,46.23,25.56,29.3,28.28,88.74,20.4,41.091,27.32,25.86
2015-09-25,08:00,CO,1.267,1.7,0.388,0.602,1.307,1.194,0.659,1.113,,0.997
2015-09-25,08:00,NO2,0.0147,0.02347,0.01428,0.01742,0.01725,0.02515,0.01017,0.01943,0.01475,0.02125
2015-09-25,08:00,SO2,0.00196,0.00385,0.00327,,,0.00565,0.00188,0.00154,0.00364,0.00201
